year,month,day,latitude,longitude
2014,04,16,14.7977,-86.6068
2014,04,16,14.6087,-88.0629
2014,04,16,14.6061,-88.0782
2014,04,16,14.6048,-88.0864
2014,04,16,14.4705,-88.9719
2014,04,16,14.0693,-91.2523
2014,04,16,15.2573,-84.2013
2014,04,16,15.2765,-84.2119
2014,04,16,14.2188,-90.7961
2014,04,16,15.2844,-84.2055
2014,04,16,14.2282,-90.79
2014,04,16,14.6276,-88.4741
2014,04,16,15.0132,-86.1778
2014,04,16,14.6039,-88.7796
2014,04,16,14.5229,-89.2542
2014,04,16,14.662,-88.4787
2014,04,16,14.6606,-88.4872
2014,04,16,14.5461,-89.1632
2014,04,16,14.3715,-90.1685
2014,04,16,14.5463,-89.2954
2014,04,16,14.4141,-90.1542
2014,04,16,14.63,-88.9785
2014,04,16,15.0993,-86.1918
2014,04,16,15.3695,-84.4991
2014,04,16,15.1414,-86.0084
2014,04,16,15.1093,-86.2153
2014,04,16,15.1082,-86.2224
2014,04,16,14.9975,-86.9315
2014,04,16,14.9964,-86.9387
2014,04,16,15.0027,-86.9325
2014,04,16,15.0016,-86.9398
2014,04,16,15.1632,-86.0417
2014,04,16,14.8503,-88.0864
2014,04,16,15.1864,-86.0236
2014,04,16,15.1853,-86.0307
2014,04,16,15.193,-86.0247
2014,04,16,15.1919,-86.0318
2014,04,16,15.0797,-86.9676
2014,04,16,14.5981,-89.9015
2014,04,16,15.0974,-86.9864
2014,04,16,15.5115,-84.3483
2014,04,16,15.5583,-84.0723
2014,04,16,15.5572,-84.0799
2014,04,16,15.5561,-84.0874
2014,04,16,15.1949,-86.4886
2014,04,16,15.5651,-84.0734
2014,04,16,15.564,-84.0809
2014,04,16,15.5025,-84.5508
2014,04,16,15.1626,-86.7801
2014,04,16,15.2045,-86.601
2014,04,16,15.1175,-87.1502
2014,04,16,14.7128,-89.5899
2014,04,16,15.5303,-84.5024
2014,04,16,15.2304,-86.4794
2014,04,16,15.2293,-86.4866
2014,04,16,15.2123,-86.5949
2014,04,16,15.2111,-86.6022
2014,04,16,15.1721,-86.8933
2014,04,16,14.8819,-88.6799
2014,04,16,14.8804,-88.6888
2014,04,16,15.2324,-86.5539
2014,04,16,15.1788,-86.8944
2014,04,16,14.4026,-91.4959
2014,04,16,15.276,-86.3174
2014,04,16,15.275,-86.3245
2014,04,16,15.239,-86.5551
2014,04,16,15.2243,-86.6488
2014,04,16,15.1855,-86.8955
2014,04,16,15.2502,-86.5272
2014,04,16,15.1922,-86.8966
2014,04,16,14.9707,-88.2744
2014,04,16,14.9695,-88.2823
2014,04,16,15.3061,-86.2122
2014,04,16,15.2636,-86.4851
2014,04,16,15.2702,-86.4863
2014,04,16,15.2691,-86.4934
2014,04,16,15.2601,-86.5512
2014,04,16,15.2545,-86.5868
2014,04,16,15.143,-87.3378
2014,04,16,15.3422,-86.1966
2014,04,16,15.2563,-86.7443
2014,04,16,15.2413,-86.8386
2014,04,16,15.119,-87.5979
2014,04,16,15.2129,-87.0599
2014,04,16,15.2117,-87.0673
2014,04,16,15.2384,-86.9433
2014,04,16,15.3566,-86.2356
2014,04,16,15.3229,-86.451
2014,04,16,15.2935,-86.6387
2014,04,16,15.2728,-86.7696
2014,04,16,15.3609,-86.2509
2014,04,16,15.299,-86.6469
2014,04,16,15.2795,-86.7708
2014,04,16,15.2783,-86.7781
2014,04,16,15.2335,-87.1469
2014,04,16,15.3416,-86.5062
2014,04,16,15.3393,-86.5208
2014,04,16,15.3003,-86.8562
2014,04,16,15.6608,-84.5381
2014,04,16,15.3559,-86.5453
2014,04,16,15.307,-86.8574
2014,04,16,15.3626,-86.5464
2014,04,16,15.3603,-86.5606
2014,04,16,15.2894,-87.0126
2014,04,16,15.4061,-86.4359
2014,04,16,15.4631,-86.1141
2014,04,16,15.4128,-86.4369
2014,04,16,15.373,-86.6899
2014,04,16,15.4907,-86.0674
2014,04,16,15.393,-86.6933
2014,04,16,15.3387,-87.0359
2014,04,16,15.3341,-87.0649
2014,04,16,15.3329,-87.0725
2014,04,16,15.3304,-87.0876
2014,04,16,15.3845,-86.8337
2014,04,16,15.3566,-87.0536
2014,04,16,15.3685,-87.1085
2014,04,16,15.3497,-87.227
2014,04,16,15.5403,-86.0536
2014,04,16,15.3717,-87.132
2014,04,16,15.3564,-87.2281
2014,04,16,15.3784,-87.1334
2014,04,16,15.3298,-87.4387
2014,04,16,15.409,-87.0708
2014,04,16,15.3986,-87.1365
2014,04,16,15.4034,-87.1377
2014,04,16,15.4023,-87.145
2014,04,16,15.3665,-87.4528
2014,04,16,15.3987,-87.2961
2014,04,16,15.3474,-87.6136
2014,04,16,15.3517,-87.6298
2014,04,16,15.0728,-89.3014
2014,04,16,15.0712,-89.3109
2014,04,16,15.1108,-89.3002
2014,04,16,15.1093,-89.309
2014,04,16,15.1182,-89.3017
2014,04,16,15.1167,-89.3105
2014,04,16,15.1739,-89.2551
2014,04,16,15.345,-88.3297
2014,04,16,14.7264,-92.2526
2014,04,16,14.9577,-92.4142
2014,04,16,15.2624,-91.347
2014,04,16,15.0422,-92.6407
2014,04,16,15.2101,-92.6232
2014,04,16,15.2158,-92.623
2014,04,16,15.214,-92.6323
2014,04,16,15.3763,-93.0684
2014,04,16,15.4815,-93.087
2014,04,16,17.8543,-77.2544
2014,04,16,17.8536,-77.2609
2014,04,16,16.2116,-89.1608
2014,04,16,16.2375,-89.139
2014,04,16,16.2332,-89.1645
2014,04,16,15.8764,-91.7889
2014,04,16,15.8751,-91.9412
2014,04,16,15.8786,-91.9403
2014,04,16,15.7305,-93.4329
2014,04,16,15.7617,-93.3216
2014,04,16,15.7399,-93.4347
2014,04,16,15.9993,-92.2069
2014,04,16,15.9972,-93.0765
2014,04,16,15.9956,-93.085
2014,04,16,16.0046,-93.0877
2014,04,16,16.2818,-92.6873
2014,04,16,16.6205,-93.0001
2014,04,16,16.6188,-93.0093
2014,04,16,16.1998,-95.17
2014,04,16,16.6708,-92.7806
2014,04,16,16.708,-92.7694
2014,04,16,16.2334,-95.3769
2014,04,16,16.2321,-95.3833
2014,04,16,16.2474,-95.4163
2014,04,16,16.2461,-95.4227
2014,04,16,16.4821,-96.1079
2014,04,16,16.4807,-96.1147
2014,04,16,16.5891,-97.8034
2014,04,16,16.587,-97.813
2014,04,16,16.5219,-98.2308
2014,04,16,16.7328,-99.5837
2014,04,16,16.7298,-99.5967
2014,04,16,20.6486,-76.335
2014,04,16,17.735,-95.9828
2014,04,16,20.7184,-77.6336
2014,04,16,20.7297,-77.6279
2014,04,16,20.729,-77.6348
2014,04,16,20.7289,-77.629
2014,04,16,20.7283,-77.6358
2014,04,16,20.7916,-77.6429
2014,04,16,20.7909,-77.6498
2014,04,16,21.1129,-77.0361
2014,04,16,19.5086,-90.0226
2014,04,16,19.8536,-88.8761
2014,04,16,18.6299,-96.0118
2014,04,16,18.6285,-96.0186
2014,04,16,18.6579,-96.5046
2014,04,16,20.1474,-88.8568
2014,04,16,18.0692,-99.4045
2014,04,16,18.9356,-96.1059
2014,04,16,20.627,-88.451
2014,04,16,20.6257,-88.4586
2014,04,16,21.8322,-79.9492
2014,04,16,20.6867,-88.5957
2014,04,16,20.8489,-88.1724
2014,04,16,20.7408,-88.9733
2014,04,16,20.7443,-88.9732
2014,04,16,19.383,-96.406
2014,04,16,19.3949,-96.4017
2014,04,16,19.3935,-96.4086
2014,04,16,21.1054,-87.8342
2014,04,16,21.0929,-88.0004
2014,04,16,20.9731,-88.8788
2014,04,16,19.1074,-100.632
2014,04,16,22.5616,-83.0127
2014,04,16,20.0314,-100.955
2014,04,16,19.4073,-155.284
2014,04,16,19.4012,-155.282
2014,04,16,28.8934,10.0216
2014,04,16,28.5741,7.65585
2014,04,16,27.7638,9.19304
2014,04,16,12.3683,2.61839
2014,04,16,6.014,5.86381
2014,04,16,5.9022,5.58369
2014,04,16,5.65914,6.51589
2014,04,16,5.56362,5.71415
2014,04,16,4.91095,5.77403
2014,04,16,-16.1225,-42.1252
2014,04,16,-8.00466,-35.0923
2014,04,16,-7.36183,-36.0933
2014,04,16,-32.3177,117.774
2014,04,16,-31.2517,116.481
2014,04,16,-31.1511,116.131
2014,04,16,-30.5897,116.334
2014,04,16,-30.5023,116.248
2014,04,16,-30.5008,116.237
2014,04,16,-30.3167,115.291
2014,04,16,-30.3196,115.292
2014,04,16,-29.9841,115.446
2014,04,16,-29.3861,115.676
2014,04,16,-28.4897,114.948
2014,04,16,-28.18,114.54
2014,04,16,69.3181,88.2391
2014,04,16,67.7939,83.5404
2014,04,16,67.7121,83.4718
2014,04,16,57.8803,105.786
2014,04,16,60.747,70.8216
2014,04,16,58.7747,78.4509
2014,04,16,54.763,90.8176
2014,04,16,53.9262,87.2893
2014,04,16,41.9211,73.5618
2014,04,16,43.7484,79.2912
2014,04,16,43.5512,77.851
2014,04,16,43.3555,76.7842
2014,04,16,44.0378,79.8807
2014,04,16,44.1103,79.9123
2014,04,16,44.918,81.9232
2014,04,16,44.9122,81.5196
2014,04,16,44.9371,81.5424
2014,04,16,45.2193,78.0975
2014,04,16,45.3367,75.1071
2014,04,16,45.3342,75.0966
2014,04,16,45.3644,74.2029
2014,04,16,45.37,74.1874
2014,04,16,45.6137,74.8129
2014,04,16,45.6112,74.8023
2014,04,16,45.6218,74.8091
2014,04,16,45.6419,74.3055
2014,04,16,47.8721,87.1105
2014,04,16,45.7693,74.5752
2014,04,16,45.7668,74.5643
2014,04,16,45.7628,74.5696
2014,04,16,45.7602,74.5588
2014,04,16,45.7735,74.5766
2014,04,16,45.771,74.5658
2014,04,16,46.0757,74.829
2014,04,16,46.0733,74.8186
2014,04,16,46.0709,74.8081
2014,04,16,46.0813,74.8148
2014,04,16,46.5077,75.7408
2014,04,16,44.8636,65.265
2014,04,16,44.8422,64.9024
2014,04,16,44.9359,65.0896
2014,04,16,45.2193,63.7923
2014,04,16,45.2137,63.7763
2014,04,16,45.208,63.7603
2014,04,16,50.2874,81.243
2014,04,16,51.3868,81.0981
2014,04,16,51.4687,81.2749
2014,04,16,51.4671,81.264
2014,04,16,51.1647,78.4854
2014,04,16,51.2022,78.3358
2014,04,16,51.6597,80.9989
2014,04,16,51.8554,81.7233
2014,04,16,52.7938,85.1768
2014,04,16,52.8557,84.8972
2014,04,16,52.0841,78.1997
2014,04,16,53.2497,86.792
2014,04,16,52.862,82.9226
2014,04,16,52.6312,81.0999
2014,04,16,53.6345,90.6092
2014,04,16,53.8093,93.028
2014,04,16,52.84,81.6983
2014,04,16,53.3898,86.0271
2014,04,16,53.7957,91.1668
2014,04,16,53.9031,92.7616
2014,04,16,53.9979,102.145
2014,04,16,53.0823,82.6769
2014,04,16,52.8686,81.1346
2014,04,16,52.867,81.1232
2014,04,16,53.0907,82.6866
2014,04,16,53.0891,82.6745
2014,04,16,53.6624,87.2795
2014,04,16,53.1118,82.2939
2014,04,16,53.1102,82.2821
2014,04,16,51.2645,72.2
2014,04,16,51.262,72.1892
2014,04,16,53.1184,82.2914
2014,04,16,53.1168,82.2796
2014,04,16,54.1262,101.76
2014,04,16,54.1269,101.737
2014,04,16,53.3133,83.5832
2014,04,16,54.1298,101.773
2014,04,16,54.1305,101.752
2014,04,16,52.9281,80.4333
2014,04,16,54.1593,101.731
2014,04,16,53.3611,83.5586
2014,04,16,52.7555,79.2002
2014,04,16,53.4374,83.6533
2014,04,16,52.845,79.3327
2014,04,16,53.0253,80.4449
2014,04,16,53.4189,83.2668
2014,04,16,53.4173,83.2542
2014,04,16,53.0318,80.4422
2014,04,16,53.0301,80.4309
2014,04,16,53.4273,83.2771
2014,04,16,53.4242,83.2518
2014,04,16,53.8433,87.0977
2014,04,16,53.4972,83.732
2014,04,16,54.2679,92.3512
2014,04,16,53.9245,87.2848
2014,04,16,53.4656,82.9438
2014,04,16,53.4641,82.9314
2014,04,16,53.4625,82.9189
2014,04,16,53.4609,82.9066
2014,04,16,53.4331,82.6335
2014,04,16,53.4415,82.6432
2014,04,16,53.6066,83.742
2014,04,16,53.7669,85.0867
2014,04,16,53.6205,83.7373
2014,04,16,53.9771,86.8684
2014,04,16,53.7463,84.4996
2014,04,16,53.8055,84.9342
2014,04,16,53.4176,81.5008
2014,04,16,53.4242,81.4982
2014,04,16,53.5442,82.3293
2014,04,16,53.5595,82.2856
2014,04,16,54.3927,90.9336
2014,04,16,54.1037,86.9976
2014,04,16,53.8343,84.2648
2014,04,16,53.8328,84.2514
2014,04,16,53.8315,84.2577
2014,04,16,53.8386,84.2555
2014,04,16,53.8457,84.2533
2014,04,16,53.6395,82.1208
2014,04,16,53.2876,79.6467
2014,04,16,53.8703,83.4787
2014,04,16,54.5221,90.4938
2014,04,16,54.5146,90.369
2014,04,16,54.5312,90.4921
2014,04,16,53.7703,82.0247
2014,04,16,53.7745,82.0287
2014,04,16,53.7729,82.0167
2014,04,16,52.5776,74.8686
2014,04,16,53.6853,81.2231
2014,04,16,54.3802,87.0418
2014,04,16,54.4149,86.9807
2014,04,16,51.8984,71.2599
2014,04,16,53.7872,81.1243
2014,04,16,54.4649,86.977
2014,04,16,54.7595,90.7909
2014,04,16,54.7586,90.7754
2014,04,16,54.4499,86.6357
2014,04,16,54.4484,86.619
2014,04,16,54.7687,90.7899
2014,04,16,54.4577,86.6336
2014,04,16,54.4515,86.5674
2014,04,16,54.9892,98.7835
2014,04,16,54.9893,98.7661
2014,04,16,54.4809,86.713
2014,04,16,54.4794,86.6967
2014,04,16,54.4639,86.5306
2014,04,16,54.5182,86.8581
2014,04,16,53.3936,78.1817
2014,04,16,54.4807,86.3752
2014,04,16,54.4696,86.204
2014,04,16,51.9128,70.5898
2014,04,16,51.9098,70.5777
2014,04,16,54.5768,86.4243
2014,04,16,54.8912,90.0668
2014,04,16,54.901,90.0804
2014,04,16,52.6827,73.6502
2014,04,16,54.9537,90.6614
2014,04,16,54.3836,83.4881
2014,04,16,55.0212,90.4787
2014,04,16,54.3491,82.9055
2014,04,16,54.3475,82.8926
2014,04,16,54.7883,86.9211
2014,04,16,54.727,86.2482
2014,04,16,54.4326,83.4771
2014,04,16,54.431,83.4638
2014,04,16,54.7962,86.9188
2014,04,16,54.7671,86.4238
2014,04,16,54.47,83.5474
2014,04,16,54.2183,81.5188
2014,04,16,51.5512,68.1177
2014,04,16,55.2292,91.7231
2014,04,16,54.5645,83.6199
2014,04,16,54.5629,83.6064
2014,04,16,54.5499,83.3734
2014,04,16,54.5483,83.3602
2014,04,16,52.448,71.3854
2014,04,16,52.4453,71.3743
2014,04,16,52.4556,71.3805
2014,04,16,52.4659,71.3867
2014,04,16,55.248,90.7704
2014,04,16,54.9156,86.2316
2014,04,16,55.2344,90.3629
2014,04,16,55.2728,90.8837
2014,04,16,55.2811,90.8653
2014,04,16,55.2196,89.6761
2014,04,16,54.8745,85.4068
2014,04,16,55.3283,91.2189
2014,04,16,54.9563,85.9185
2014,04,16,54.3402,80.6328
2014,04,16,55.0111,86.1964
2014,04,16,55.0188,86.1941
2014,04,16,54.6177,82.3416
2014,04,16,53.4827,75.2409
2014,04,16,53.4802,75.2282
2014,04,16,55.1037,86.6908
2014,04,16,55.3238,89.2586
2014,04,16,55.3959,89.55
2014,04,16,55.4143,89.7002
2014,04,16,54.7731,82.5431
2014,04,16,55.6969,95.4965
2014,04,16,55.7166,95.3518
2014,04,16,55.7164,95.3388
2014,04,16,55.7198,95.3448
2014,04,16,54.5348,80.2876
2014,04,16,55.7342,95.5673
2014,04,16,55.7341,95.5541
2014,04,16,55.4997,89.5241
2014,04,16,55.1357,85.1126
2014,04,16,55.5094,89.5358
2014,04,16,55.5085,89.5218
2014,04,16,54.4307,79.4956
2014,04,16,54.4289,79.4839
2014,04,16,55.1692,85.2932
2014,04,16,54.8358,82.3504
2014,04,16,54.4372,79.4927
2014,04,16,54.4354,79.481
2014,04,16,55.7506,94.6532
2014,04,16,54.8172,81.9842
2014,04,16,55.2854,86.0861
2014,04,16,55.0712,84.0194
2014,04,16,55.0799,84.0311
2014,04,16,55.0062,83.3918
2014,04,16,55.1911,84.9855
2014,04,16,54.3578,78.6317
2014,04,16,55.0419,83.4565
2014,04,16,55.5768,89.2156
2014,04,16,55.8101,94.129
2014,04,16,55.5855,89.2138
2014,04,16,54.9883,82.7615
2014,04,16,54.6048,79.9227
2014,04,16,54.6031,79.9109
2014,04,16,55.8545,95.1762
2014,04,16,55.6625,90.1584
2014,04,16,54.6096,79.908
2014,04,16,54.5675,79.6261
2014,04,16,55.6706,90.1407
2014,04,16,54.6161,79.9052
2014,04,16,55.8869,95.8097
2014,04,16,55.8867,95.7952
2014,04,16,54.6209,79.8905
2014,04,16,55.678,89.9631
2014,04,16,55.687,89.9615
2014,04,16,55.686,89.9459
2014,04,16,55.6664,89.6362
2014,04,16,54.3938,78.3436
2014,04,16,54.3919,78.332
2014,04,16,55.6763,89.6495
2014,04,16,55.6753,89.6344
2014,04,16,55.6743,89.6196
2014,04,16,54.1128,76.6601
2014,04,16,55.6851,89.6479
2014,04,16,55.6842,89.633
2014,04,16,55.648,89.0981
2014,04,16,55.647,89.0835
2014,04,16,55.4106,86.026
2014,04,16,54.6827,80.0267
2014,04,16,54.681,80.0149
2014,04,16,53.8211,74.9445
2014,04,16,54.6651,79.825
2014,04,16,53.819,74.9371
2014,04,16,53.8283,74.9461
2014,04,16,53.8257,74.9333
2014,04,16,54.7056,79.9581
2014,04,16,55.7425,90.0387
2014,04,16,54.7121,79.9552
2014,04,16,54.6947,79.8371
2014,04,16,52.6891,69.7853
2014,04,16,55.723,89.5708
2014,04,16,55.7201,89.5253
2014,04,16,55.7134,89.4197
2014,04,16,55.7124,89.4047
2014,04,16,55.7222,89.4183
2014,04,16,55.7212,89.4032
2014,04,16,55.8052,90.6561
2014,04,16,55.731,89.4168
2014,04,16,55.0003,81.8831
2014,04,16,55.9892,95.7134
2014,04,16,55.8135,90.6374
2014,04,16,55.9719,93.2671
2014,04,16,55.3799,84.7357
2014,04,16,55.2577,83.6319
2014,04,16,54.8143,80.2263
2014,04,16,54.8126,80.2144
2014,04,16,55.2648,83.6294
2014,04,16,55.7833,89.4139
2014,04,16,55.9735,93.2691
2014,04,16,55.8772,90.9109
2014,04,16,55.1586,82.5578
2014,04,16,55.832,89.9183
2014,04,16,55.8059,89.3491
2014,04,16,53.8485,74.3336
2014,04,16,53.11,70.9884
2014,04,16,55.9074,90.7678
2014,04,16,56.0787,95.4873
2014,04,16,54.6013,78.3909
2014,04,16,56.0899,95.4873
2014,04,16,54.6116,78.4112
2014,04,16,54.6097,78.3995
2014,04,16,56.1044,95.7016
2014,04,16,56.1042,95.6884
2014,04,16,55.3695,83.9237
2014,04,16,55.3766,83.9213
2014,04,16,55.9464,90.6251
2014,04,16,54.6834,78.7292
2014,04,16,54.6815,78.7175
2014,04,16,55.4511,84.2572
2014,04,16,55.453,84.2481
2014,04,16,55.9503,89.9843
2014,04,16,55.535,84.6696
2014,04,16,54.0762,74.8748
2014,04,16,55.857,88.187
2014,04,16,56.1932,95.4625
2014,04,16,56.0073,90.0228
2014,04,16,55.92,87.9478
2014,04,16,55.919,87.9344
2014,04,16,55.5192,83.6642
2014,04,16,55.9283,87.9459
2014,04,16,52.9352,69.3544
2014,04,16,55.9356,87.9305
2014,04,16,56.2977,96.6051
2014,04,16,54.9064,78.9238
2014,04,16,54.6378,77.2003
2014,04,16,55.6527,84.4062
2014,04,16,54.643,77.1073
2014,04,16,53.9303,73.3736
2014,04,16,55.2234,80.7453
2014,04,16,55.2369,80.7916
2014,04,16,55.2318,80.7548
2014,04,16,55.2266,80.718
2014,04,16,55.2412,80.7943
2014,04,16,55.2311,80.7206
2014,04,16,55.2294,80.7084
2014,04,16,56.0852,89.1774
2014,04,16,55.588,83.5142
2014,04,16,55.5454,83.0789
2014,04,16,55.2561,80.801
2014,04,16,55.2628,80.7982
2014,04,16,55.2594,80.7736
2014,04,16,55.2577,80.7613
2014,04,16,55.256,80.7491
2014,04,16,55.614,83.5492
2014,04,16,55.2694,80.7954
2014,04,16,55.2677,80.7831
2014,04,16,55.266,80.7708
2014,04,16,55.2643,80.7585
2014,04,16,56.2404,91.1147
2014,04,16,56.2396,91.097
2014,04,16,56.0803,88.4578
2014,04,16,55.7344,84.4486
2014,04,16,56.0905,88.2429
2014,04,16,54.1814,74.1602
2014,04,16,55.6803,83.4226
2014,04,16,56.4062,93.0871
2014,04,16,55.7107,83.4479
2014,04,16,56.4812,95.3729
2014,04,16,56.481,95.3597
2014,04,16,55.7232,83.4287
2014,04,16,56.4924,95.3721
2014,04,16,56.1503,87.8491
2014,04,16,56.3212,90.292
2014,04,16,56.1483,87.7138
2014,04,16,56.1566,87.7119
2014,04,16,55.7855,83.7194
2014,04,16,56.5381,95.4249
2014,04,16,56.5379,95.4114
2014,04,16,56.4905,93.4543
2014,04,16,56.3627,90.3699
2014,04,16,55.8678,84.3342
2014,04,16,56.3719,90.3683
2014,04,16,56.1516,87.2362
2014,04,16,55.8726,84.2391
2014,04,16,55.871,84.2242
2014,04,16,55.8157,83.724
2014,04,16,55.4015,80.4061
2014,04,16,55.3997,80.3939
2014,04,16,54.6795,75.9384
2014,04,16,55.8739,84.23
2014,04,16,55.8201,83.7289
2014,04,16,53.825,71.7486
2014,04,16,56.3753,90.3757
2014,04,16,56.3744,90.3587
2014,04,16,56.3836,90.3572
2014,04,16,53.376,69.7651
2014,04,16,56.5293,93.3648
2014,04,16,56.5289,93.3534
2014,04,16,55.4304,80.3331
2014,04,16,56.354,89.3834
2014,04,16,56.3736,89.5527
2014,04,16,56.3726,89.537
2014,04,16,56.3629,89.3817
2014,04,16,55.8797,83.7988
2014,04,16,54.374,74.0744
2014,04,16,54.3713,74.0611
2014,04,16,54.3781,74.057
2014,04,16,55.1446,78.2523
2014,04,16,53.7677,71.2051
2014,04,16,55.3789,79.6855
2014,04,16,54.9952,77.2632
2014,04,16,53.5609,70.2205
2014,04,16,56.617,93.5033
2014,04,16,54.4229,74.0899
2014,04,16,54.81,75.9457
2014,04,16,56.6171,93.5092
2014,04,16,56.6168,93.4977
2014,04,16,55.9575,83.7953
2014,04,16,54.8872,76.2518
2014,04,16,54.885,76.2396
2014,04,16,56.7119,97.7065
2014,04,16,54.9583,76.571
2014,04,16,54.9562,76.559
2014,04,16,54.9541,76.5469
2014,04,16,56.7241,97.7066
2014,04,16,55.1427,77.6061
2014,04,16,54.9563,76.5194
2014,04,16,54.9542,76.5073
2014,04,16,54.9735,76.5762
2014,04,16,53.3614,69.0641
2014,04,16,55.0032,76.705
2014,04,16,55.0202,76.7616
2014,04,16,54.9235,75.9962
2014,04,16,54.9213,75.9839
2014,04,16,54.9033,75.886
2014,04,16,56.5938,90.5297
2014,04,16,55.0598,76.719
2014,04,16,55.0663,76.7156
2014,04,16,55.0452,76.5953
2014,04,16,55.0431,76.5833
2014,04,16,53.078,67.7757
2014,04,16,55.4396,78.9502
2014,04,16,54.9251,75.847
2014,04,16,53.6962,69.9053
2014,04,16,53.6933,69.8934
2014,04,16,53.6904,69.8816
2014,04,16,56.8531,99.0426
2014,04,16,55.1989,76.7555
2014,04,16,54.1518,71.4575
2014,04,16,54.1592,71.4527
2014,04,16,54.1556,71.437
2014,04,16,53.2289,67.6004
2014,04,16,53.5605,68.7504
2014,04,16,53.5623,68.7555
2014,04,16,53.5589,68.7424
2014,04,16,55.2672,76.5921
2014,04,16,53.5703,68.7495
2014,04,16,53.5669,68.7365
2014,04,16,55.3321,76.9256
2014,04,16,53.5716,68.7175
2014,04,16,55.2268,76.2824
2014,04,16,55.2138,76.2095
2014,04,16,55.2116,76.1973
2014,04,16,53.5797,68.7115
2014,04,16,53.5387,68.5542
2014,04,16,53.5631,68.5362
2014,04,16,56.3309,83.778
2014,04,16,53.5283,68.2908
2014,04,16,53.5248,68.2773
2014,04,16,53.5212,68.2638
2014,04,16,55.1409,75.451
2014,04,16,55.134,75.4136
2014,04,16,55.1475,75.4473
2014,04,16,55.3251,76.3683
2014,04,16,56.4583,84.539
2014,04,16,55.3997,76.6724
2014,04,16,53.7814,69.0441
2014,04,16,53.7782,69.0316
2014,04,16,55.421,76.7137
2014,04,16,55.6787,78.0517
2014,04,16,55.2353,74.9924
2014,04,16,55.0583,74.0028
2014,04,16,55.0557,73.9896
2014,04,16,55.3473,75.318
2014,04,16,55.4619,75.8471
2014,04,16,54.6822,71.6751
2014,04,16,54.6861,71.6553
2014,04,16,55.441,75.2978
2014,04,16,55.4568,75.3441
2014,04,16,55.4634,75.3403
2014,04,16,56.0698,78.8461
2014,04,16,55.5846,75.5516
2014,04,16,55.1933,73.5135
2014,04,16,55.2082,73.4737
2014,04,16,54.4334,69.9515
2014,04,16,55.2178,73.4831
2014,04,16,55.2244,73.486
2014,04,16,55.2216,73.4725
2014,04,16,54.4344,69.9559
2014,04,16,55.7084,75.9365
2014,04,16,55.7062,75.9242
2014,04,16,54.4634,70.0023
2014,04,16,54.4607,69.9909
2014,04,16,54.4579,69.9795
2014,04,16,54.4682,69.9855
2014,04,16,54.3988,69.627
2014,04,16,53.9799,67.7949
2014,04,16,53.9762,67.7811
2014,04,16,55.756,75.8422
2014,04,16,55.7625,75.8385
2014,04,16,55.7603,75.8262
2014,04,16,56.0399,77.3446
2014,04,16,55.6912,75.2684
2014,04,16,55.6866,75.2434
2014,04,16,55.6954,75.2522
2014,04,16,55.8194,75.8942
2014,04,16,55.8172,75.8819
2014,04,16,55.8259,75.8905
2014,04,16,55.828,75.8622
2014,04,16,55.8258,75.8499
2014,04,16,54.6905,70.3247
2014,04,16,56.1119,77.3989
2014,04,16,56.1099,77.3868
2014,04,16,55.5955,74.4499
2014,04,16,55.3085,73.0086
2014,04,16,54.677,69.9686
2014,04,16,54.6743,69.9573
2014,04,16,56.3485,78.1881
2014,04,16,56.3835,78.1442
2014,04,16,55.8813,75.0856
2014,04,16,55.8316,74.8199
2014,04,16,55.9154,75.1911
2014,04,16,55.913,75.1786
2014,04,16,55.3399,72.2658
2014,04,16,55.9192,75.1332
2014,04,16,55.9122,75.0955
2014,04,16,55.9099,75.0829
2014,04,16,55.3469,72.2613
2014,04,16,55.9164,75.079
2014,04,16,55.9435,75.1469
2014,04,16,55.9412,75.1343
2014,04,16,54.0604,66.8289
2014,04,16,54.0564,66.8141
2014,04,16,56.2106,76.5347
2014,04,16,55.5473,72.9178
2014,04,16,55.5444,72.904
2014,04,16,55.5628,72.9308
2014,04,16,55.5696,72.9264
2014,04,16,55.5667,72.9126
2014,04,16,56.2597,76.4593
2014,04,16,56.3217,76.5324
2014,04,16,55.2092,70.8945
2014,04,16,55.2057,70.8787
2014,04,16,56.6161,78.221
2014,04,16,56.6219,78.2238
2014,04,16,56.3087,76.3038
2014,04,16,56.3763,76.5751
2014,04,16,55.4884,71.9358
2014,04,16,55.4852,71.9212
2014,04,16,55.482,71.9065
2014,04,16,56.6467,78.1582
2014,04,16,55.4922,71.9165
2014,04,16,55.4537,71.7397
2014,04,16,55.2377,70.7757
2014,04,16,56.078,74.7422
2014,04,16,56.2232,75.495
2014,04,16,56.221,75.4825
2014,04,16,56.2188,75.47
2014,04,16,56.2587,75.6532
2014,04,16,56.2565,75.6408
2014,04,16,56.2543,75.6283
2014,04,16,55.1627,70.3043
2014,04,16,56.1048,74.7687
2014,04,16,56.1025,74.756
2014,04,16,56.2271,75.3962
2014,04,16,56.4633,76.7148
2014,04,16,56.4612,76.7026
2014,04,16,56.4592,76.6903
2014,04,16,56.4571,76.6781
2014,04,16,56.2336,75.3924
2014,04,16,54.4815,67.4501
2014,04,16,56.4697,76.7112
2014,04,16,56.4677,76.6991
2014,04,16,55.2186,70.3978
2014,04,16,54.4896,67.4437
2014,04,16,56.4741,76.6955
2014,04,16,56.4721,76.6833
2014,04,16,56.269,75.5098
